Date,Flow,SSC
2011-08-24,1.70881788569522,40.8
2011-08-25,1.61246662845867,46
2011-08-26,1.47644132412472,44.8
2011-08-27,2.40878143091366,166
2011-08-28,147.077360311081,NA
2011-08-29,22.4441752151014,NA
2011-08-30,10.938701556855,NA
2011-08-31,6.85794242683652,NA
2011-09-01,4.9309172821056,NA
2011-09-02,3.7973730793227,NA
2011-09-03,3.08890795258339,NA
2011-09-04,2.86219911202681,NA
2011-09-05,4.90257867703603,NA
2011-09-06,10.0602047996982,NA
2011-09-07,47.6088565168817,NA
2011-09-08,32.872781880704,803
2011-09-09,16.238020704865,465
2011-09-10,9.57844851351548,449
2011-09-11,6.65957219134952,354
2011-09-12,5.07261030745346,NA
2011-09-13,3.99574331480971,NA
2011-09-14,3.25893958300083,320
2011-09-15,2.81969120442246,373
2011-09-16,2.31809789469102,262
2011-09-17,1.98653621537703,206
2011-09-18,1.73999035127175,194
2011-09-19,1.55012169730561,273
2011-09-20,1.46510588209689,478
2011-09-21,1.30640969370729,272
2011-09-22,1.5642909998404,387
2011-09-23,1.91285584219614,NA
2011-09-24,5.72439822405363,NA
2011-09-25,3.57066423876612,NA
2011-09-26,2.79985418087375,NA
2011-09-27,2.45128933851801,NA
2011-09-28,55.5436659363619,NA
2011-09-29,43.0746797057501,NA
2011-09-30,19.156897027031,NA
2011-10-01,11.1937490024811,NA
2011-10-02,8.7282903614283,NA
2011-10-03,6.5745563761408,NA
2011-10-04,5.29931914801004,NA
2011-10-05,4.30746797057501,179
2011-10-06,3.57066423876612,179
2011-10-07,3.06056934751382,295
2011-10-08,2.65249343451198,340
2011-10-09,2.35493808128147,237
2011-10-10,2.06588430957183,476
2011-10-11,1.88451723712657,399
2011-10-12,1.73715649076479,353
2011-10-13,2.32093175519798,773
2011-10-14,13.8859164840905,1120
2011-10-15,12.3556318103336,235
2011-10-16,7.79311639413241,211
2011-10-17,5.86609124940149,252
2011-10-18,4.64753123140988,230
2011-10-19,4.13743634015757,504
2011-10-20,6.97129684711481,634
2011-10-21,6.0644614848885,241
2011-10-22,5.12928751759261,198
2011-10-23,4.36414518071415,174
2011-10-24,3.76903447425313,159
2011-10-25,3.25893958300083,136
2011-10-26,2.86219911202681,125
2011-10-27,2.86219911202681,194
2011-10-28,2.59298236386588,131
2011-10-29,2.386110546858,204
2011-10-30,2.27558998708666,207
2011-10-31,2.13673082224576,152
2011-11-01,2.05738272805096,197
2011-11-02,1.99220393639094,121
2011-11-03,1.98086849436311,262
2011-11-04,1.98937007588398,141
2011-11-05,1.97236691284224,94.9
2011-11-06,1.91285584219614,90.7
2011-11-07,1.85334477155004,95.3
2011-11-08,1.7626612353274,81.8
2011-11-09,1.62663593099346,73
2011-11-10,1.55862327882648,78.5
2011-11-11,1.5047799291943,71
2011-11-12,1.37442234587426,56.6
2011-11-13,1.27807108863772,58.4
2011-11-14,1.22706159951249,70.2
2011-11-15,1.19022141292204,83.6
2011-11-16,1.20155685494987,172
2011-11-17,1.24406476255423,131
2011-11-18,1.07686699264375,62.4
2011-11-19,1.00602047996982,50.4
2011-11-20,0.963512572365462,48.7
2011-11-21,0.915336943747189,43.5
2011-11-22,0.923838525268061,153
2011-11-23,4.98759449224475,885
2011-11-24,4.25079076043586,153
2011-11-25,3.65568005397484,113
2011-11-26,3.11724655765297,105
2011-11-27,2.7375092497207,85.3
2011-11-28,2.42861845446236,85.1
2011-11-29,3.96740470974014,660
2011-11-30,11.4771350531768,341
2011-12-01,7.0846512673931,172
2011-12-02,5.29931914801004,129
2011-12-03,4.19411355029672,86.9
2011-12-04,3.51398702862698,103
2011-12-05,3.00389213737468,110
2011-12-06,2.74317697073461,148
2011-12-07,5.63938240884491,544
2011-12-08,11.6755052886638,267
2011-12-09,7.48139173836712,133
2011-12-10,5.69605961898406,106
2011-12-11,4.50583820606201,79.2
2011-12-12,3.74069586918356,93.2
2011-12-13,3.20226237286168,74.2
2011-12-14,2.80835576239463,76.6
2011-12-15,2.59298236386588,161
2011-12-16,2.42295073344844,163
2011-12-17,2.16506942731533,78.5
2011-12-18,1.94686216827962,48.4
2011-12-19,1.83634160850829,52
2011-12-20,1.73148876975087,69.1
2011-12-21,1.6833131411326,132
2011-12-22,1.77116281684828,254
2011-12-23,2.3662735233093,533
2011-12-24,1.98370235487007,58.1
2011-12-25,1.85617863205699,44.2
2011-12-26,1.81650458495959,50.6
2011-12-27,3.06056934751382,393
2011-12-28,6.23449311530593,127
2011-12-29,4.87424007196646,58.4
2011-12-30,4.16577494522715,47.5
2011-12-31,3.62734144890527,57.6
2012-01-01,3.14558516272254,120
2012-01-02,2.83386050695724,91.6
2012-01-03,2.37194124432321,47.5
2012-01-04,1.80233528242481,35.5
2012-01-05,1.96386533132137,52.7
2012-01-06,1.78533211938306,41.9
2012-01-07,1.66064225707694,45.7
2012-01-08,1.5047799291943,38.8
2012-01-09,1.36308690384643,29.9
2012-01-10,1.28090494914467,25.6
2012-01-11,1.18455369190813,25.8
2012-01-12,2.1140599381901,145
2012-01-13,2.15940170630142,100
2012-01-14,1.72582104873696,34.6
2012-01-15,1.36025304333948,25.5
2012-01-16,1.31491127522816,31.9
2012-01-17,1.49344448716647,62.4
2012-01-18,1.64647295454216,91.8
2012-01-19,1.2724033676238,24
2012-01-20,1.11087331872724,21.9
2012-01-21,1.00602047996982,21.3
2012-01-22,0.949343269830676,22.9
2012-01-23,1.19588913393596,74.6
2012-01-24,3.03223074244425,172
2012-01-25,1.9752007733492,57.6
2012-01-26,1.9553637498005,51.7
2012-01-27,6.63123358627995,396
2012-01-28,6.91461963697567,115
2012-01-29,5.46935077842748,66.6
2012-01-30,4.39248378578372,47.8
2012-01-31,3.71235726411399,51.6
2012-02-01,3.48564842355741,179
2012-02-02,3.17392376779211,72.3
2012-02-03,2.77434943631114,47.5
2012-02-04,2.55047445626152,46.8
2012-02-05,2.3265994762119,37.3
2012-02-06,2.12256151971097,35.2
2012-02-07,1.95819761030745,NA
2012-02-08,1.78533211938306,NA
2012-02-09,1.64930681504911,17
2012-02-10,1.52178309223604,18
2012-02-11,1.45660430057602,18
2012-02-12,1.24689862306119,22
2012-02-13,1.19022141292204,22
2012-02-14,1.16471666835943,18
2012-02-15,1.10803945822028,18
2012-02-16,1.05986382960201,16
2012-02-17,1.03719294554635,29
2012-02-18,0.969180293379377,20
2012-02-19,0.912503083240232,19
2012-02-20,0.847324291580215,16
2012-02-21,0.813317965496728,17
2012-02-22,0.787813220934113,30
2012-02-23,0.787813220934113,43
2012-02-24,0.830321128538472,32
2012-02-25,0.807650244482814,27
2012-02-26,0.699963545218439,27
2012-02-27,0.691461963697567,29
2012-02-28,0.674458800655824,27
2012-02-29,0.691461963697567,19
2012-03-01,0.722634429274097,24
2012-03-02,0.65745563761408,19
2012-03-03,0.943675548816761,86
2012-03-04,0.989017316928077,37
2012-03-05,0.79064708144107,27
2012-03-06,0.750973034343669,30
2012-03-07,0.796314802454985,39
2012-03-08,1.52178309223604,326
2012-03-09,2.91887632216596,166
2012-03-10,2.37477510483017,53
2012-03-11,2.19907575339882,52
2012-03-12,2.19624189289186,93
2012-03-13,2.66666273704676,415
2012-03-14,3.37229400327912,243
2012-03-15,3.31561679313997,178
2012-03-16,3.17392376779211,229
2012-03-17,3.11724655765297,186
2012-03-18,3.06056934751382,151
2012-03-19,3.03223074244425,143
2012-03-20,2.91887632216596,109
2012-03-21,2.76018013377635,82
2012-03-22,2.59014850335892,67
2012-03-23,2.38894440736495,56
2012-03-24,2.19340803238491,49
2012-03-25,2.04037956500921,51
2012-03-26,1.83067388749438,46
2012-03-27,1.63513751251433,45
2012-03-28,1.6238020704865,71
2012-03-29,1.47927518463168,42
2012-03-30,1.33474829877686,33
2012-03-31,1.40559481145079,71
2012-04-01,1.38009006688818,82
2012-04-02,1.34041601979078,56
2012-04-03,1.20155685494987,38
2012-04-04,1.1335442027829,33
2012-04-05,1.03152522453244,26
2012-04-06,0.960678711858505,24
2012-04-07,0.923838525268061,24
2012-04-08,0.881330617663702,21
2012-04-09,0.847324291580215,23
2012-04-10,0.813317965496728,22
2012-04-11,0.787813220934113,20
2012-04-12,0.756640755357583,23
2012-04-13,0.725468289781054,18
2012-04-14,0.694295824204524,16
2012-04-15,0.677292661162781,18
2012-04-16,0.637618614065379,20
2012-04-17,0.609280008995807,21
2012-04-18,0.595110706461021,19
2012-04-19,0.57527368291232,20
2012-04-20,0.549768938349705,20
2012-04-21,0.827487268031515,237
2012-04-22,2.22741435846839,310
2012-04-23,16.4930681504911,435
2012-04-24,9.77681874900248,NA
2012-04-25,6.51787916600166,NA
2012-04-26,4.9309172821056,NA
2012-04-27,4.05242052494886,NA
2012-04-28,3.2872781880704,NA
2012-04-29,2.80552190188767,NA
2012-04-30,2.42861845446236,NA
2012-05-01,2.27558998708666,NA
2012-05-02,2.02904412298138,NA
2012-05-03,1.87318179509874,NA
2012-05-04,1.84484319002916,NA
2012-05-05,1.6436390940352,NA
2012-05-06,1.48494290564559,NA
2012-05-07,1.34041601979078,NA
2012-05-08,1.72582104873696,NA
2012-05-09,1.87318179509874,NA
2012-05-10,1.86751407408482,NA
2012-05-11,1.76549509583436,NA
2012-05-12,1.64930681504911,NA
2012-05-13,1.55295555781257,NA
2012-05-14,1.63797137302129,NA
2012-05-15,6.20615451023636,NA
2012-05-16,7.67976197385412,NA
2012-05-17,5.21430333280132,NA
2012-05-18,4.08075913001843,32
2012-05-19,3.34395539820955,29
2012-05-20,2.77151557580418,29
2012-05-21,2.9755535323051,93
2012-05-22,4.33580657564458,107
2012-05-23,4.53417681113159,65
2012-05-24,4.44916099592287,55
2012-05-25,5.66772101391448,76
2012-05-26,4.6191926263403,51
2012-05-27,3.7973730793227,43
2012-05-28,3.17392376779211,39
2012-05-29,2.79418645985984,58
2012-05-30,2.39461212837887,36
2012-05-31,1.98086849436311,32
2012-06-01,1.73999035127175,27
2012-06-02,3.40063260834869,170
2012-06-03,2.39461212837887,39
2012-06-04,2.11689379869706,35
2012-06-05,1.92702514473092,29
2012-06-06,1.98370235487007,48
2012-06-07,1.95252988929354,34
2012-06-08,1.73715649076479,30
2012-06-09,1.6238020704865,28
2012-06-10,1.49911220818038,29
2012-06-11,1.34891760131165,23
2012-06-12,1.59262960490997,77
2012-06-13,2.55614217727543,63
2012-06-14,1.94969602878658,32
2012-06-15,1.75699351431349,29
2012-06-16,1.5642909998404,23
2012-06-17,1.42259797449254,21
2012-06-18,1.30924355421425,19
2012-06-19,1.21005843647074,18
2012-06-20,1.09953787669941,19
2012-06-21,1.01168820098374,19
2012-06-22,0.909669222733275,18
2012-06-23,0.830321128538472,17
2012-06-24,0.762308476371498,17
2012-06-25,0.77081005789237,21
2012-06-26,0.705631266232353,16
2012-06-27,0.648954056093208,17
2012-06-28,0.60644614848885,28
2012-06-29,0.589442985447106,32
2012-06-30,0.538433496321876,29
2012-07-01,0.507261030745346,32
2012-07-02,0.473254704661859,31
2012-07-03,0.436414518071415,24
2012-07-04,0.425079076043586,25
2012-07-05,0.422245215536629,22
2012-07-06,0.396740470974014,20
2012-07-07,0.388238889453142,18
2012-07-08,0.368401865904441,20
2012-07-09,0.348564842355741,31
2012-07-10,0.348564842355741,27
2012-07-11,0.340063260834869,98
2012-07-12,0.320226237286168,16
2012-07-13,0.300389213737468,9
2012-07-14,0.331561679313997,8
2012-07-15,0.320226237286168,5
2012-07-16,0.325893958300083,6
2012-07-17,0.294721492723553,6
2012-07-18,0.280552190188767,5
2012-07-19,0.262132096893545,6
2012-07-20,0.357066423876612,15
2012-07-21,0.308890795258339,4
2012-07-22,0.278001715732505,4
2012-07-23,0.4109097735088,169
2012-07-24,0.323060097793126,8
2012-07-25,0.27970203203668,5
2012-07-26,0.286219911202681,8
2012-07-27,0.275451241276244,7
2012-07-28,0.646120195586251,328
2012-07-29,0.504427170238389,49
2012-07-30,0.374069586918356,8
2012-07-31,0.348564842355741,10
2012-08-01,0.308890795258339,5
2012-08-02,0.271483836566504,111
2012-08-03,0.264115799248415,137
2012-08-04,0.245128933851801,24
2012-08-05,0.256180989828935,20
2012-08-06,0.253063743271282,17
2012-08-07,0.229259315012841,13
2012-08-08,0.226992226607275,37
2012-08-09,0.216223556680838,447
2012-08-10,0.334395539820955,99
2012-08-11,0.365568005397484,112
2012-08-12,0.306056934751382,21
2012-08-13,0.24456216175041,12
2012-08-14,0.233510105773277,10
2012-08-15,0.473254704661859,173
2012-08-16,0.422245215536629,13
2012-08-17,0.311724655765297,6
2012-08-18,0.289053771709639,6
2012-08-19,0.247679408308063,4
2012-08-20,0.314558516272254,158
2012-08-21,0.325893958300083,11
2012-08-22,0.261565324792153,5
2012-08-23,0.244278775699714,5
2012-08-24,0.227558998708666,5
2012-08-25,0.216506942731533,4
2012-08-26,0.208855519362749,4
2012-08-27,0.207155203058574,4
2012-08-28,0.481756286182731,116
2012-08-29,0.325893958300083,9
2012-08-30,0.264399185299111,7
2012-08-31,0.242011687294148,6
2012-09-01,0.221607891644056,11
2012-09-02,0.210555835666923,12
2012-09-03,0.200637323892573,34
2012-09-04,0.212822924072489,14
2012-09-05,0.436414518071415,229
2012-09-06,0.286219911202681,10
